timestamp,source,item_id,title,url,page_url,license_raw,license_family,is_nc,is_sa,status,retries,duration_sec,size_bytes,clip_id,error
2026-09-08T08:17:32.997344Z,<bound method Command._current_source of <backend.app.management.commands.scrape_audio.Command object at 0x78d10a369710>>,08584965-fc01-4cb2-bc20-65c8f85576f0,Planet Money - Sand heists and property rights in the Caribbean (Summer School),https://tracking.swap.fm/track/XvDEoI11TR00olTUO8US/prfx.byspotify.com/e/play.podtrac.com/npr-510289/npr.simplecastaudio.com/43b5acee-463e-4612-95ad-d2596d9dd337/episodes/e07208b6-1dab-4a7a-a78f-fc89f6308ccc/audio/128/default.mp3?awCollectionId=43b5acee-463e-4612-95ad-d2596d9dd337&awEpisodeId=e07208b6-1dab-4a7a-a78f-fc89f6308ccc&feed=hvWWWzRv&t=podcast&e=nx-s1-5913981&p=510289&d=2416&size=38671343,https://www.npr.org/2026/08/05/nx-s1-5913981/summer-school-caribbean-property-rights-sand-heist,UNKNOWN,UNKNOWN,false,false,skipped_license,0,0.00,,,license filter
2026-09-08T08:17:33.021849Z,<bound method Command._current_source of <backend.app.management.commands.scrape_audio.Command object at 0x78d10a369710>>,a00277d1-9d4f-47b0-9804-0575f581359a,Planet Money - What makes a toy go viral,https://tracking.swap.fm/track/XvDEoI11TR00olTUO8US/prfx.byspotify.com/e/play.podtrac.com/npr-510289/npr.simplecastaudio.com/43b5acee-463e-4612-95ad-d2596d9dd337/episodes/b6460919-2391-4ec2-9e6e-b645a97d1655/audio/128/default.mp3?awCollectionId=43b5acee-463e-4612-95ad-d2596d9dd337&awEpisodeId=b6460919-2391-4ec2-9e6e-b645a97d1655&feed=hvWWWzRv&t=podcast&e=nx-s1-5913719&p=510289&d=1535&size=24568563,https://www.npr.org/2026/07/31/nx-s1-5913719/squishy-dumpling-toy-slime-viral,UNKNOWN,UNKNOWN,false,false,skipped_license,0,0.00,,,license filter
2026-09-08T08:17:33.038078Z,<bound method Command._current_source of <backend.app.management.commands.scrape_audio.Command object at 0x78d10a369710>>,840c0c66-7c50-4de2-909a-e50d5ce84a0e,Planet Money - How to beat the resource curse in Norway (Summer School),https://tracking.swap.fm/track/XvDEoI11TR00olTUO8US/prfx.byspotify.com/e/play.podtrac.com/npr-510289/npr.simplecastaudio.com/43b5acee-463e-4612-95ad-d2596d9dd337/episodes/a55624ce-82b9-4995-a658-36339435e8c6/audio/128/default.mp3?awCollectionId=43b5acee-463e-4612-95ad-d2596d9dd337&awEpisodeId=a55624ce-82b9-4995-a658-36339435e8c6&feed=hvWWWzRv&t=podcast&e=nx-s1-5909323&p=510289&d=2335&size=37367728,https://www.npr.org/2026/07/29/nx-s1-5909323/summer-school-norway-glut-resource-curse-oil,UNKNOWN,UNKNOWN,false,false,skipped_license,0,0.00,,,license filter
2026-09-08T08:17:33.054599Z,<bound method Command._current_source of <backend.app.management.commands.scrape_audio.Command object at 0x78d10a369710>>,114d32ca-0f46-4a42-b717-ff63f75bec77,"Planet Money - Piles of cash and a town of solutions in Kenya, Nigeria (Summer School)",https://tracking.swap.fm/track/XvDEoI11TR00olTUO8US/prfx.byspotify.com/e/play.podtrac.com/npr-510289/npr.simplecastaudio.com/43b5acee-463e-4612-95ad-d2596d9dd337/episodes/d3e922aa-3bb6-457c-8d6a-5c170700fdeb/audio/128/default.mp3?awCollectionId=43b5acee-463e-4612-95ad-d2596d9dd337&awEpisodeId=d3e922aa-3bb6-457c-8d6a-5c170700fdeb&feed=hvWWWzRv&t=podcast&e=nx-s1-5894830&p=510289&d=2318&size=37096473,https://www.npr.org/2026/07/24/nx-s1-5894830/summer-school-kenya-nigeria-cash-development-experiment,UNKNOWN,UNKNOWN,false,false,skipped_license,0,0.00,,,license filter
2026-09-08T08:17:33.075523Z,<bound method Command._current_source of <backend.app.management.commands.scrape_audio.Command object at 0x78d10a369710>>,f5759b18-4ed5-43dd-95ea-0f827a18d5d0,Planet Money - Big Lettuce meets Small Intestine,https://tracking.swap.fm/track/XvDEoI11TR00olTUO8US/prfx.byspotify.com/e/play.podtrac.com/npr-510289/npr.simplecastaudio.com/43b5acee-463e-4612-95ad-d2596d9dd337/episodes/91e1835e-0332-40a2-8de2-c80ea0e07a80/audio/128/default.mp3?awCollectionId=43b5acee-463e-4612-95ad-d2596d9dd337&awEpisodeId=91e1835e-0332-40a2-8de2-c80ea0e07a80&feed=hvWWWzRv&t=podcast&e=nx-s1-5903288&p=510289&d=1536&size=24586953,https://www.npr.org/2026/07/22/nx-s1-5903288/taylor-farms-lettuce-cyclospora-taco-bell-explosive-diarrhea,UNKNOWN,UNKNOWN,false,false,skipped_license,0,0.00,,,license filter
2026-09-08T08:17:33.092428Z,<bound method Command._current_source of <backend.app.management.commands.scrape_audio.Command object at 0x78d10a369710>>,5c9cd9bd-343a-4b84-a924-4ef562a0bcab,"Planet Money - New NPR Series: ""We Keep Us Safe"" from the Embedded podcast",https://tracking.swap.fm/track/XvDEoI11TR00olTUO8US/prfx.byspotify.com/e/play.podtrac.com/npr-510289/ondemand.npr.org/anon.npr-mp3/npr/pmoney/2026/07/20260721_pmoney_new_npr_series_we_keep_us_safe_from_the_embedded_podcast_trailer.mp3?t=podcast&e=nx-s1-5902274&p=510289&d=202&size=3244286,https://www.npr.org/podcasts/510289/planet-money,UNKNOWN,UNKNOWN,false,false,skipped_license,0,0.00,,,license filter
2026-09-08T08:17:33.110688Z,<bound method Command._current_source of <backend.app.management.commands.scrape_audio.Command object at 0x78d10a369710>>,a4c11ff1-cb3a-4de6-b907-453e907a1479,Planet Money - Can World Cup mania grow MLS in the U.S.?,https://tracking.swap.fm/track/XvDEoI11TR00olTUO8US/prfx.byspotify.com/e/play.podtrac.com/npr-510289/npr.simplecastaudio.com/43b5acee-463e-4612-95ad-d2596d9dd337/episodes/197d9648-88cf-4d8e-a0ab-7934704fc364/audio/128/default.mp3?awCollectionId=43b5acee-463e-4612-95ad-d2596d9dd337&awEpisodeId=197d9648-88cf-4d8e-a0ab-7934704fc364&feed=hvWWWzRv&t=podcast&e=nx-s1-5897877&p=510289&d=1567&size=25084743,https://www.npr.org/2026/07/17/nx-s1-5897877/world-cup-fifa-major-league-soccer-mls-messi-mbappe,UNKNOWN,UNKNOWN,false,false,skipped_license,0,0.00,,,license filter
2026-09-08T08:17:33.138554Z,<bound method Command._current_source of <backend.app.management.commands.scrape_audio.Command object at 0x78d10a369710>>,7dbc0704-6032-48cf-aeb5-d344fa8a4d65,Planet Money - Building things and breaking things in China (Summer School World Tour),https://tracking.swap.fm/track/XvDEoI11TR00olTUO8US/prfx.byspotify.com/e/play.podtrac.com/npr-510289/npr.simplecastaudio.com/43b5acee-463e-4612-95ad-d2596d9dd337/episodes/ff0830f7-1811-4bd2-a35f-8fd6155182ce/audio/128/default.mp3?awCollectionId=43b5acee-463e-4612-95ad-d2596d9dd337&awEpisodeId=ff0830f7-1811-4bd2-a35f-8fd6155182ce&feed=hvWWWzRv&t=podcast&e=nx-s1-5889516&p=510289&d=2321&size=37148717,https://www.npr.org/2026/07/15/nx-s1-5889516/summer-school-china-engineering-state-china-central-planning,UNKNOWN,UNKNOWN,false,false,skipped_license,0,0.00,,,license filter
2026-09-08T08:17:33.153943Z,<bound method Command._current_source of <backend.app.management.commands.scrape_audio.Command object at 0x78d10a369710>>,2f8474b9-9c7c-4ab5-a2ca-6f74926433e0,Planet Money - Seven allegedly fake Chanel bags vs The RealReal,https://tracking.swap.fm/track/XvDEoI11TR00olTUO8US/prfx.byspotify.com/e/play.podtrac.com/npr-510289/npr.simplecastaudio.com/43b5acee-463e-4612-95ad-d2596d9dd337/episodes/a5a22e7a-4cac-46c1-b29b-d5dbebba9027/audio/128/default.mp3?awCollectionId=43b5acee-463e-4612-95ad-d2596d9dd337&awEpisodeId=a5a22e7a-4cac-46c1-b29b-d5dbebba9027&feed=hvWWWzRv&t=podcast&e=nx-s1-5879253&p=510289&d=1538&size=24619555,https://www.npr.org/2026/07/10/nx-s1-5879253/chanel-realreal-secondhand-luxury-market,UNKNOWN,UNKNOWN,false,false,skipped_license,0,0.00,,,license filter
2026-09-08T08:17:33.173773Z,<bound method Command._current_source of <backend.app.management.commands.scrape_audio.Command object at 0x78d10a369710>>,9a23f11d-8868-438b-b78f-dfe229b22fd7,Planet Money - Our mission: Find the world’s best economic ideas (Summer School World Tour),https://prfx.byspotify.com/e/play.podtrac.com/npr-510362/npr.simplecastaudio.com/43b5acee-463e-4612-95ad-d2596d9dd337/episodes/4586ba03-099f-4572-bec4-373256ae6223/audio/128/default.mp3?awCollectionId=43b5acee-463e-4612-95ad-d2596d9dd337&awEpisodeId=4586ba03-099f-4572-bec4-373256ae6223&feed=hvWWWzRv&t=podcast&e=nx-s1-5884062&p=510362&d=2232&size=35715535,https://www.npr.org/2026/07/08/nx-s1-5877869/summer-school-australia-new-zealand-inflation-speculators,UNKNOWN,UNKNOWN,false,false,skipped_license,0,0.00,,,license filter
